Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE36,OUT019,705.496933436492
FDI24,OUT017,2895.29739161416
FDB28,OUT018,2895.01265623079
FDV11,OUT017,2929.09860926502
FDP01,OUT046,2484.62459077519
FDD34,OUT027,4045.69284400162
FDJ50,OUT027,2336.88260497899
FDZ44,OUT013,1948.04224968558
DRO59,OUT035,1364.27755473819
DRB48,OUT045,593.929511431614
FDR21,OUT018,2522.3699756025
NCE42,OUT010,1802.72174536745
FDO23,OUT046,1538.04396849083
NCE30,OUT018,3059.96742426345
FDQ22,OUT035,799.656601117288
FDY01,OUT045,1811.34229793699
FDS08,OUT017,2943.62047532458
FDG28,OUT018,3635.00741922567
FDQ51,OUT018,540.107199908383
FDB05,OUT017,4060.36070463568
FDO56,OUT049,1982.67536442691
FDE02,OUT018,1222.95913701112
FDN45,OUT017,3650.88024612853
FDS09,OUT013,863.422841759538
NCA54,OUT018,2577.38505176651
FDP09,OUT010,1499.68766265515
FDC53,OUT045,1556.55494205094
NCM55,OUT017,3040.10922778534
FDL09,OUT018,2424.86022791149
FDA11,OUT019,-375.431214417733
FDA50,OUT045,1486.44905925119
FDC23,OUT017,2961.25995968803
FDE22,OUT049,2642.22622232631
FDD23,OUT046,2994.6918862393
NCA29,OUT049,2817.64059976855
FDK38,OUT046,2374.03019906272
DRC13,OUT046,1948.5049322206
NCP43,OUT049,2918.26796576346
FDX28,OUT049,1719.60137908911
FDF08,OUT049,1566.54814369585
FDZ33,OUT046,2411.97473143946
FDD10,OUT049,2949.97256034067
FDO58,OUT017,2703.80704015215
FDI50,OUT017,3758.84960322912
FDO58,OUT045,2596.50199730043
FDX08,OUT013,2921.53415316918
NCK17,OUT010,-1220.55431103609
FDF39,OUT035,4297.76151329598
FDU45,OUT010,-70.6317360717299
NCJ18,OUT018,1582.56240384764
DRC27,OUT019,1980.53580520319
DRC25,OUT035,1510.60296983163
FDU59,OUT035,2716.5709795434
FDU28,OUT035,3168.09875611522
NCP30,OUT046,680.279640021345
FDB39,OUT018,648.528611663037
FDE41,OUT013,1447.28728009521
DRH11,OUT010,-968.320295039171
FDA58,OUT045,3692.97770763619
FDU50,OUT046,1879.01788238813
FDM34,OUT013,2120.78636228625
FDM44,OUT027,3114.7408422747
FDR39,OUT045,2878.28169246162
FDM25,OUT045,2751.11404184563
FDQ49,OUT049,2604.36274802547
DRH25,OUT018,575.381506473874
FDM09,OUT027,4190.00739528905
FDL44,OUT019,683.714134347158
NCR42,OUT018,254.107833137142
DRL59,OUT046,873.812020974168
FDX43,OUT013,2725.40790328928
DRK47,OUT010,1686.45639546195
FDU48,OUT018,1842.59512776571
FDY12,OUT045,795.269963658749
NCN43,OUT018,1659.88869063921
NCM55,OUT018,2618.85872806326
FDQ21,OUT027,3444.84362114631
FDX13,OUT035,4125.0174006953
NCK30,OUT027,5434.33150202399
FDG20,OUT049,2899.59808378629
DRG27,OUT017,765.638313205257
FDY14,OUT018,3909.48565231913
FDP59,OUT035,1814.17012624358
FDU60,OUT017,2807.63308252686
NCC18,OUT019,816.014968264794
DRJ39,OUT017,3542.41364317451
FDS07,OUT049,1933.90022606243
FDM08,OUT027,4993.25863367001
FDP51,OUT045,1889.7348101885
FDU16,OUT035,1490.34311301772
FDH12,OUT013,1760.16210021948
DRE48,OUT010,1206.45852853894
NCL42,OUT027,5293.17509807841
FDR21,OUT045,2781.75711215465
NCW29,OUT035,2221.03025133058
FDO11,OUT013,4006.11303205727
NCM31,OUT049,2326.69053974394
FDV35,OUT019,593.957903377941
FDF58,OUT017,1132.50247404124
NCE43,OUT049,2762.05658302836
FDA02,OUT035,2455.05580335754
DRL37,OUT010,-1153.57540989339
FDR24,OUT018,1212.12853102337
FDW59,OUT049,1455.42063925342
FDS22,OUT049,864.416855001815
FDW24,OUT017,946.262191802992
FDU24,OUT035,1688.64234285544
FDA21,OUT027,4431.83169426749
FDH58,OUT027,3348.31904083933
FDW36,OUT018,1408.21425186533
FDI45,OUT027,4223.15391309609
FDU01,OUT018,2685.34970767536
FDF35,OUT027,3226.89404313912
FDU43,OUT019,1872.57111026402
FDE24,OUT019,420.147565317335
FDK50,OUT049,2706.09686851827
FDG31,OUT045,996.072640994502
FDC60,OUT045,1419.58238186919
FDL36,OUT013,1506.93355348538
FDP21,OUT013,3054.89651135502
FDW16,OUT045,1424.7108639791
FDX02,OUT017,3674.75496709978
FDQ58,OUT027,3927.42599364326
FDT51,OUT046,1807.8863031664
FDD59,OUT049,1396.80006228522
NCM42,OUT018,1449.73315839177
FDA57,OUT018,418.149089478206
FDZ48,OUT035,1958.97726122302
FDE46,OUT045,2388.93097062692
NCZ30,OUT019,14.282009997832
FDB56,OUT017,3106.02656562953
FDA25,OUT027,3153.71107107343
FDD20,OUT013,2051.29465029237
FDL25,OUT013,1541.18682579031
NCO18,OUT049,2885.57350261048
FDJ45,OUT017,714.283331428261
FDR12,OUT035,2868.10593482266
NCF19,OUT010,-1119.92694504118
FDK25,OUT046,2677.59269331325
NCR17,OUT046,1819.25472307584
FDC52,OUT046,2448.81250931832
NCA54,OUT017,2958.10651353792
FDR45,OUT010,1914.82971600218
NCM19,OUT049,1891.8576091895
FDF39,OUT027,5632.09291794001
FDX23,OUT049,1670.33365703261
FDD58,OUT027,3078.43617712581
FDX28,OUT013,1667.82136367633
NCD31,OUT013,2593.48746833327
FDU57,OUT018,2139.42980171643
FDI27,OUT046,791.854497926112
NCM42,OUT046,1726.38087380273
FDD32,OUT027,2790.95435808679
FDI34,OUT013,3668.74932015588
NCM29,OUT049,2149.72205434149
FDG46,OUT018,1548.34495938893
DRC01,OUT010,-1080.43296686564
FDB15,OUT027,5628.44218690615
NCA17,OUT027,3826.72227076418
FDF10,OUT046,2392.24332519409
FDR26,OUT027,4310.40669656728
FDI02,OUT049,1913.14312339508
NCM54,OUT010,134.359486219588
FDF14,OUT013,2455.48451053781
FDJ33,OUT010,73.1091734477815
FDM20,OUT035,4042.48157371791
FDC03,OUT027,4576.59830020898
NCX05,OUT046,1859.78376102651
NCM41,OUT027,2917.51253908865
NCU29,OUT010,447.807948111775
FDQ59,OUT017,1472.94327520857
FDH46,OUT010,-233.037826376677
FDH09,OUT013,891.440877456668
NCD06,OUT045,700.801477387469
FDC15,OUT035,2638.21899632984
DRD37,OUT027,2198.30604444593
FDT28,OUT027,3853.17679611763
FDR28,OUT027,4075.31021788865
FDT38,OUT017,1516.05681873318
FDV34,OUT027,2697.05481239169
FDY52,OUT035,1187.3542605351
FDB34,OUT013,1438.91959256755
DRL23,OUT018,1405.62508412998
DRB24,OUT046,2456.56136387869
FDJ50,OUT046,920.047844964085
FDQ49,OUT035,2620.04639923642
FDP20,OUT035,2153.01158922101
FDV19,OUT027,4005.73744781887
NCR54,OUT045,3034.41671831256
FDO09,OUT010,2254.16376267163
FDS57,OUT018,2020.58930959015
FDN10,OUT049,1995.63842133452
FDV23,OUT049,2121.78037552853
FDY28,OUT049,3506.27101763328
DRG51,OUT013,2602.3383761998
FDD45,OUT019,-375.431214417733
NCL18,OUT027,4493.49353265541
NCM29,OUT013,2093.26561147287
FDF17,OUT027,4584.88492966074
FDE22,OUT017,2687.27431028658
FDQ22,OUT017,755.757007725014
FDS01,OUT013,2900.28446680982
FDW35,OUT027,2181.73744770382
FDJ33,OUT046,2018.61547718176
NCF54,OUT035,2849.404926191
FDE09,OUT013,1813.08055330984
NCE06,OUT045,2488.49681235363
DRH49,OUT049,1394.70347824189
FDY43,OUT045,2668.12616021418
NCT05,OUT017,4101.26544035625
FDZ34,OUT045,3002.25066669782
FDL38,OUT017,1535.70716690264
FDZ31,OUT017,3137.1216905926
FDR14,OUT035,1084.10185992831
NCN54,OUT049,1352.70605256833
NCC42,OUT027,3662.18372953937
FDK08,OUT017,1728.7563275166
FDP59,OUT013,1748.26526877181
FDV22,OUT035,2659.01662803514
FDD33,OUT035,3863.99480820146
DRE60,OUT027,5039.4851333371
FDK52,OUT046,3620.03000087172
FDA02,OUT017,2453.24405706789
FDM56,OUT049,1870.60322163839
FDE57,OUT035,2416.65921632674
FDM32,OUT045,1396.69282828198
NCQ30,OUT027,3379.37833795619
FDQ27,OUT027,3158.38749852927
FDT60,OUT027,3470.76973496153
FDU43,OUT049,3912.10074510657
NCO55,OUT035,1835.42451379468
FDG02,OUT045,2987.23621694624
FDJ28,OUT013,3072.49546668052
FDP40,OUT045,1754.77311381276
FDJ38,OUT045,2983.09290222036
NCC54,OUT017,3900.99587575046
NCZ41,OUT046,1997.28943393823
FDK38,OUT019,483.937153433388
FDU52,OUT013,2518.28893126983
FDC40,OUT046,1270.78613938919
NCR30,OUT017,1292.32875996399
NCN18,OUT017,1873.52763464983
FDB50,OUT035,1435.90637981336
FDG04,OUT013,3031.55490311374
FDR26,OUT035,2976.07529192324
NCT17,OUT018,2686.33957625113
FDX35,OUT027,5061.76517827986
FDS12,OUT046,2067.92372827621
NCZ29,OUT027,3446.32607341409
FDB38,OUT010,698.487817118158
FDP12,OUT013,679.274481403208
FDP22,OUT046,886.820269081142
FDS26,OUT018,3858.61859207274
FDR52,OUT046,3074.11009491279
DRJ13,OUT046,2565.55641740126
FDU48,OUT027,3562.57735877471
FDE29,OUT035,1156.71119022609
NCT29,OUT049,2023.12804549342
DRK37,OUT018,2700.35949526552
FDK55,OUT046,1447.22151206168
FDR07,OUT046,1579.59870286349
FDO21,OUT027,5028.0450187049
FDK46,OUT049,4228.6262962647
FDB12,OUT045,1642.70097102425
FDT31,OUT027,4469.16205583836
FDJ33,OUT045,1951.47300546059
FDC26,OUT027,3236.16583997491
NCQ02,OUT045,2905.73078758257
FDP08,OUT010,1198.17656124859
FDB11,OUT027,5046.75072852829
FDV55,OUT013,2379.26497824411
FDW20,OUT049,2060.49423491051
NCJ18,OUT019,9.64611157993598
FDC41,OUT018,967.146084703087
FDE14,OUT027,3104.93593270895
FDG35,OUT013,2836.45434965581
FDF45,OUT035,1106.86982640168
FDS19,OUT027,2732.86689384857
FDS58,OUT019,652.045367616165
FDA26,OUT017,3607.84776067983
FDM32,OUT049,1535.33143161892
FDL45,OUT046,2052.86874948669
FDZ55,OUT049,2654.6966955419
FDY37,OUT049,2371.85077492078
FDO46,OUT046,3057.0037232793
FDQ60,OUT046,1945.92508880808
FDA19,OUT018,1818.76093583241
FDL15,OUT046,2486.18339992714
FDM10,OUT018,3109.80408689613
NCL05,OUT017,796.742801521484
DRK49,OUT010,-1191.97199692419
NCE18,OUT027,5403.23637706091
FDG40,OUT049,700.944539236935
DRI59,OUT045,3443.84728442861
FDK28,OUT035,4206.93905686683
NCD06,OUT019,-1148.64885210382
FDO11,OUT019,2072.92173294571
FDK27,OUT046,1943.83316692617
FDT43,OUT027,2307.79834382193
FDD38,OUT018,1381.7955543581
FDA16,OUT049,3592.37651756863
FDL14,OUT027,3925.29354272339
NCM17,OUT049,808.304426723389
FDD20,OUT045,1944.17154339286
FDA40,OUT045,1390.49812071213
FDL43,OUT045,1224.97441210328
FDV15,OUT045,1613.08359713722
FDE52,OUT046,1477.37199867868
NCL17,OUT010,383.977830957772
NCJ31,OUT045,3703.2799020857
FDR60,OUT045,1235.35296343696
NCA18,OUT035,1975.02210858831
FDS21,OUT027,2510.24088838553
FDW09,OUT035,1433.28134520147
FDL26,OUT035,2619.02070281444
FDS47,OUT018,1177.87525871845
FDC39,OUT046,3299.28007691181
FDT51,OUT035,1944.94797885548
FDK40,OUT035,4313.34960481546
NCG19,OUT045,3647.81747245936
FDZ07,OUT046,1048.20066296411
FDF08,OUT027,2910.32796294304
FDO04,OUT013,961.013647526451
FDK41,OUT018,1088.03796967333
FDP15,OUT049,4148.67497486124
NCD43,OUT018,1381.22661378192
NCP18,OUT013,2380.21431778193
FDZ51,OUT046,1535.95204660892
DRH13,OUT035,1872.86709912625
FDF38,OUT045,638.032884501665
NCI43,OUT045,740.264289878207
FDM38,OUT027,2372.73521547382
FDS03,OUT013,1109.43098450181
DRJ47,OUT017,2813.82312793529
FDT50,OUT010,-299.411920066661
FDV02,OUT046,2770.54760066226
NCG18,OUT017,1750.05124410565
FDW52,OUT046,2648.05637750212
FDS40,OUT035,773.730487302074
FDN31,OUT017,3149.63269284614
FDA37,OUT045,1931.70107017727
FDA15,OUT046,3977.04406094258
FDL39,OUT046,2904.93565527008
FDJ53,OUT045,1914.63522758173
FDX22,OUT013,3382.3337265768
NCZ42,OUT045,3694.00810524991
FDD56,OUT027,4271.47699680651
FDD40,OUT017,3188.02927987695
FDS50,OUT013,3538.50458027395
NCN14,OUT013,2934.99449496054
FDT15,OUT013,2956.81312189609
NCS18,OUT027,3169.75591843871
NCO26,OUT010,-70.13445118798
FDF58,OUT018,747.104584813981
NCB19,OUT013,1407.78863975826
FDH26,OUT017,2370.17511736053
DRB24,OUT027,3878.07255134945
FDA49,OUT018,1134.76171519385
FDB32,OUT045,1502.6107925386
FDI36,OUT017,3238.32269835543
NCA17,OUT010,470.616443623091
FDH22,OUT013,2050.72100852445
NCM26,OUT018,2139.39397387021
FDT15,OUT027,4381.99033044308
FDB16,OUT018,1145.67337925749
NCP54,OUT027,3409.48829553524
FDJ36,OUT013,1694.77317391353
FDO28,OUT045,1878.78261708691
FDU09,OUT013,945.958668736929
FDF29,OUT017,2179.7104623205
FDY08,OUT013,2291.02702738889
DRJ59,OUT018,336.634296761382
FDT23,OUT027,2762.44373869765
FDU15,OUT018,379.259918755385
FDT47,OUT013,1608.62714494023
FDI53,OUT019,709.188193508307
FDR59,OUT018,3878.88311104807
FDD53,OUT035,842.729615603939
FDY51,OUT017,3598.98748946015
FDT04,OUT049,757.47319432321
FDU51,OUT049,2922.98022106552
FDG14,OUT035,2577.01391378772
NCU06,OUT045,3573.60880397168
DRG25,OUT046,2951.61420959123
DRH49,OUT035,1486.76877789834
FDN15,OUT035,2379.28832571791
FDL43,OUT018,978.057748766729
NCT18,OUT049,2970.20125146979
NCB31,OUT013,4127.95425656533
FDK57,OUT035,2069.49059485959
FDY04,OUT019,710.706473622305
NCP54,OUT046,1938.09521520212
FDF41,OUT013,3908.48169725241
FDM01,OUT045,1609.4733951413
FDW03,OUT045,1639.05023999038
FDF28,OUT045,1927.02464272142
FDY37,OUT017,2385.72267984207
FDQ03,OUT017,3870.92174601763
FDP51,OUT027,3395.53537005187
FDJ40,OUT017,1901.62202723113
FDC32,OUT049,1622.05110236014
DRI49,OUT027,2767.60808768409
NCW54,OUT017,994.427860553339
FDF09,OUT017,760.473964218811
FDP45,OUT018,3696.7050854598
DRJ23,OUT018,2677.51047071625
FDS59,OUT017,1904.20653280506
FDY08,OUT046,2247.92877390666
FDX16,OUT049,2469.40105164974
FDY16,OUT018,2668.73591973389
FDK32,OUT035,2595.18651088114
FDQ22,OUT013,713.487224670183
NCC31,OUT018,2180.90817920492
FDG58,OUT049,2562.80801365282
DRF48,OUT013,3017.56148762273
DRH36,OUT049,1279.51371714948
NCR30,OUT035,1350.2576357238
FDB03,OUT019,1947.35342051962
FDZ28,OUT027,3491.48630859093
FDR35,OUT017,3265.31503763058
DRD15,OUT027,5121.98043127653
FDJ33,OUT019,108.257912577097
FDA56,OUT010,57.0284982362767
FDP56,OUT046,829.184859496984
NCT30,OUT046,792.351782809862
FDK15,OUT017,1735.03209316235
FDH44,OUT018,2079.74299928831
FDV01,OUT013,2510.00230181807
DRG03,OUT017,2519.08037586649
FDG50,OUT027,2923.25049081269
FDR16,OUT010,1532.9152385381
FDZ60,OUT046,1762.76189583578
DRG03,OUT045,2388.39319573553
FDS56,OUT018,3904.84975390124
FDU33,OUT045,717.943676867173
DRD27,OUT035,1727.52685141684
FDW22,OUT046,3559.31750202162
DRA24,OUT045,2528.48337422118
FDF38,OUT049,771.995060382766
FDX48,OUT013,2505.85898709219
FDS58,OUT018,2296.66688087351
FDC32,OUT046,1530.29045176904
NCQ29,OUT045,4052.58097447271
DRK39,OUT018,1069.40865576443
NCS38,OUT017,1911.92422168063
DRO47,OUT013,1817.21920587431
DRG27,OUT027,2154.78097530521
FDC57,OUT027,4509.61003571313
FDS55,OUT046,2369.35377160687
NCJ06,OUT018,1617.88190161249
FDO01,OUT019,191.286323246503
NCM55,OUT045,2868.89300970371
FDC52,OUT049,2539.01435075747
FDQ15,OUT045,1261.77166094419
NCT30,OUT027,2226.33344349621
NCR42,OUT027,1989.67815566563
FDD28,OUT035,1114.66387216142
FDQ34,OUT049,1795.32832769078
FDZ12,OUT027,3749.92439551084
DRE13,OUT019,-516.059167794763
NCN07,OUT019,204.74666503786
FDM28,OUT035,3030.05997047354
FDI10,OUT017,2845.4965568277
FDQ25,OUT013,2756.4624992144
FDA38,OUT010,1948.05729188513
DRI13,OUT049,3511.43536661973
FDY20,OUT027,2931.5776493024
NCZ53,OUT035,3090.69611243948
NCM31,OUT013,2301.4102799143
DRB01,OUT017,3088.87500279667
DRF37,OUT046,4137.3535672042
NCF42,OUT049,2887.17284080038
FDF16,OUT018,2110.38606959732
FDB41,OUT013,845.823886434036
FDR34,OUT013,3643.31579003269
FDR15,OUT018,2216.75608850801
NCV42,OUT019,-125.808168487815
FDW51,OUT035,3517.81135411835
FDU36,OUT017,1687.2421221819
FDX60,OUT049,1427.9762453242
FDY03,OUT035,1974.03224001255
FDW55,OUT045,3881.84302448632
FDT01,OUT010,1504.364090111
FDG58,OUT013,2511.02799824005
FDK21,OUT017,4059.78706286776
NCS41,OUT019,975.303440265845
FDS10,OUT045,2845.58722930865
NCT53,OUT046,2612.741580929
FDJ28,OUT018,2762.10235269902
FDX44,OUT045,1378.52023118856
FDT20,OUT018,388.039131899161
FDO44,OUT017,1884.9677102517
NCX17,OUT049,3787.52230125624
FDY01,OUT017,1988.79375262641
FDJ12,OUT027,4790.93767622026
DRK35,OUT018,332.490982035502
FDD47,OUT019,798.370782709607
NCM53,OUT035,1828.1635807649
FDO45,OUT013,1461.76861711682
NCM42,OUT010,-152.096636397453
FDE04,OUT046,2882.08663072081
NCI30,OUT027,5348.22600208864
FDZ19,OUT013,2822.38453825032
FDW57,OUT013,2866.52377819691
FDA25,OUT013,1694.24006118356
FDT22,OUT046,1001.47691744359
FDP51,OUT013,1953.21126083344
FDD48,OUT027,3334.82287120176
FDY39,OUT035,3061.15509543661
FDO48,OUT010,1642.40287575268
FDD23,OUT027,4417.761882862
DRN35,OUT027,2071.21945190584
FDT01,OUT035,3549.52064988729
FDC20,OUT010,-965.771656341774
DRJ35,OUT035,1152.07062964678
FDB32,OUT046,1541.6946995247
FDL24,OUT046,2781.95184841792
NCV42,OUT035,1926.28749926178
FDZ46,OUT046,1784.01158219515
FDC15,OUT013,2527.10867345155
FDD08,OUT019,-1238.90236795678
FDY50,OUT049,1549.89382671643
FDD36,OUT013,1956.32887913734
FDG57,OUT027,2285.52296104058
FDL21,OUT018,425.943135237951
FDN16,OUT027,3114.7408422747
FDJ09,OUT027,2235.18901352415
FDS01,OUT010,978.708703127402
FDV33,OUT017,4227.97633512644
DRE12,OUT017,1921.84135500709
FDR07,OUT013,1614.90291058597
FDP48,OUT010,1049.26664058122
NCB55,OUT035,1074.13953540249
FDQ08,OUT013,1029.47966309835
FDR34,OUT035,3810.54324238113
FDO33,OUT046,1831.22791140768
FDP13,OUT045,612.0662416485
FDX12,OUT049,3953.61495044127
NCT06,OUT049,2719.02409757966
FDR16,OUT019,1502.59399328556
FDE36,OUT046,2654.82472683988
FDZ36,OUT049,3048.01542076165
FDV13,OUT045,1384.26288410433
NCZ17,OUT035,737.349465269017
FDU56,OUT045,2873.56473596783
FDM09,OUT035,2874.3817004684
FDV02,OUT017,2851.23920974348
FDS34,OUT018,1548.34495938893
FDA11,OUT049,1651.62794720922
FDP09,OUT017,3472.88606430409
FDB29,OUT027,3308.32311561863
FDT19,OUT017,2865.22796307307
DRH15,OUT017,831.560352241176
FDY38,OUT046,3727.95882893436
FDF14,OUT027,3891.57338314843
FDN48,OUT010,-363.242037220664
FDQ12,OUT013,3695.78218846898
NCJ43,OUT045,2668.54238702203
FDE17,OUT019,545.715877743426
FDB05,OUT035,4091.78982481236
FDH10,OUT045,3018.86445463929
NCR06,OUT017,767.658540364422
FDU32,OUT018,1682.24043030473
FDD56,OUT049,2871.58004808916
FDO36,OUT018,2617.90938852545
FDH16,OUT010,-389.701263765845
FDX10,OUT018,343.940420990527
FDZ37,OUT017,1543.54174170034
FDU31,OUT010,1578.57275859868
DRC49,OUT049,2346.41258263616
FDL15,OUT045,2390.98236347088
FDN32,OUT019,1070.87868103501
DRH59,OUT027,2650.85951743973
NCU29,OUT049,2424.28134551086
FDR37,OUT019,1035.06659957813
FDS14,OUT018,2235.42126929344
FDU02,OUT027,5066.93418942772
FDJ08,OUT035,3217.40700720967
NCZ06,OUT045,3930.08975131257
FDO31,OUT049,1434.211481932
FDH31,OUT018,1366.78110460653
FDS58,OUT017,2661.80025112543
NCA53,OUT027,2247.09054616356
FDF50,OUT046,3164.39943861197
NCW42,OUT049,3596.03194979423
NCQ17,OUT045,2407.02721083617
FDK51,OUT018,3905.83492128527
NCW41,OUT010,592.534025015318
NCR29,OUT017,988.72573667551
FDB08,OUT019,647.368940160317
FDA40,OUT027,2863.56368838457
FDL14,OUT018,2247.39915881702
FDB47,OUT046,3315.36075212331
FDO03,OUT035,3771.57301358241
DRK13,OUT019,1223.39414153688
FDX13,OUT010,2053.36108533588
FDF52,OUT046,2934.51250011916
FDT11,OUT013,3037.25702699156
FDB08,OUT013,2596.14833079137
FDQ28,OUT018,2215.73039208602
FDD29,OUT045,3951.37526551816
NCQ29,OUT027,5564.61677094388
NCO02,OUT013,1076.16758077265
FDR56,OUT010,1236.04003554943
NCM54,OUT049,2078.09789142774
FDP51,OUT035,2033.14540067275
FDT38,OUT013,1420.78752451208
FDZ20,OUT018,3738.21929079451
FDJ53,OUT013,1979.67048737862
FDX13,OUT049,4050.0990017103
FDP58,OUT035,3648.6297357682
NCK31,OUT019,-1058.85209209665
FDA35,OUT018,1709.76588230984
FDV37,OUT018,2887.21861047105
NCO07,OUT027,4815.26915303731
FDA20,OUT045,2932.75895470393
FDZ59,OUT035,2838.07703531951
NCY17,OUT017,831.529186556376
FDQ28,OUT035,2599.82240929904
FDV35,OUT017,2581.88945875993
FDQ36,OUT013,649.616578478228
FDD34,OUT018,2331.94584960042
FDK51,OUT045,4144.95753886208
FDV31,OUT035,2950.10864907008
FDR04,OUT035,1707.26699460292
FDR14,OUT049,1031.00678907059
DRC36,OUT010,871.76038028738
FDE39,OUT019,52.2218411828379
FDP57,OUT049,1792.7843511548
FDE57,OUT046,2282.71515894155
NCN18,OUT046,1778.80674320107
NCQ05,OUT018,2088.52691362382
FDW47,OUT035,2081.92053903723
FDV46,OUT035,2360.58261589453
NCP29,OUT045,951.938102239651
FDE09,OUT018,1512.04029424004
NCU06,OUT027,5066.93889061946
FDT19,OUT010,890.470752272184
DRF15,OUT017,2514.93706114061
DRI51,OUT013,2724.29648662998
NCX54,OUT013,1684.85137842565
DRE01,OUT013,3835.33459206325
NCB07,OUT045,3020.38743594502
FDU50,OUT035,1991.13861164603
FDG40,OUT035,744.686755182962
FDW10,OUT018,2527.04640305834
FDX51,OUT013,3125.94703250085
NCP17,OUT045,956.614529695498
FDP21,OUT035,3139.50707865017
FDL04,OUT045,1653.57210604994
FDV23,OUT013,2018.55965810144
FDF24,OUT046,1347.08672975879
FDH56,OUT027,3299.46284439895
FDB51,OUT049,1125.39891845771
FDI58,OUT027,3007.38565597998
FDR20,OUT013,831.835133104446
FDC51,OUT018,1706.11515127598
FDB16,OUT027,2868.77322857038
FDE40,OUT049,1108.78513051624
NCM17,OUT035,853.605451821365
FDU56,OUT035,3101.15102065732
FDS32,OUT019,368.747392340972
FDX02,OUT049,3662.44187133043
FDT39,OUT027,3905.64319455393
FDE35,OUT017,1059.85261470551
NCI42,OUT019,1407.63292332226
DRL23,OUT046,1700.97850936433
FDA10,OUT046,1986.4135977208
FDA11,OUT013,1590.49507688476
NCM06,OUT046,2453.94569261996
NCT05,OUT035,4187.25288085114
NCQ02,OUT010,1046.07266539315
NCY06,OUT049,2147.13754876756
FDY56,OUT035,3715.00382945819
FDL02,OUT035,1842.18816194071
NCI06,OUT035,2952.6573267978
FDQ14,OUT045,2352.58577644008
FDQ12,OUT017,3730.25792576407
FDP36,OUT046,839.030298100693
FDK21,OUT027,5434.90044260017
FDO40,OUT045,2317.26627867522
NCK54,OUT019,-37.0776339405801
FDY09,OUT018,2545.25952918972
NCW30,OUT049,4189.1681849657
NCC55,OUT027,2050.39065451573
FDE58,OUT018,1617.87720042076
FDR39,OUT013,2974.49313529749
FDU28,OUT049,3080.70988391462
FDH08,OUT017,3725.58149830822
FDG35,OUT045,2748.03695257969
FDG22,OUT049,714.400179836558
FDC34,OUT035,2656.43212246121
FDP15,OUT018,3763.11970818774
FDK34,OUT010,1915.36282873215
FDU45,OUT035,2016.61267080718
FDQ04,OUT027,2144.85914078701
FDX22,OUT018,3059.4701393797
FDB45,OUT017,1786.88432079278
NCH43,OUT027,4869.2538315876
DRE60,OUT046,3549.38634318059
FDD17,OUT027,5206.53178422136
NCM54,OUT017,2115.35193362827
NCH55,OUT013,2045.55669856832
NCT06,OUT017,2706.39624691782
FDA48,OUT027,4977.71107118847
FDY58,OUT027,5083.05539367718
FDO25,OUT045,3306.91991544623
FDN50,OUT045,1492.23224120492
FDH35,OUT035,2783.55924403925
FDK09,OUT045,3558.01601126046
FDO16,OUT013,1382.88352117329
FDW11,OUT045,1005.99913767411
FDU47,OUT027,3713.08661763198
NCQ42,OUT010,148.388768587128
FDK55,OUT027,2913.93816493895
FDN08,OUT049,1977.4658242411
FDT57,OUT045,3718.41123775939
FDJ12,OUT018,3024.1911706528
DRL59,OUT017,956.062439207334
NCN53,OUT046,588.390958132261
FDO51,OUT010,-1132.81364506462
FDK56,OUT017,3108.11848751144
FDY12,OUT035,1027.53267580409
FDU15,OUT035,778.940027487887
FDQ19,OUT046,3867.02331099803
DRF15,OUT045,2385.8086901616
DRE25,OUT019,-422.652205791682
FDK57,OUT018,1646.42834884786
FDD33,OUT010,1793.89730199399
FDR34,OUT027,5088.75751755501
FDU04,OUT045,1902.65733805816
FDE35,OUT019,-885.991093573858
NCD31,OUT035,2709.27421866741
FDJ56,OUT035,1772.16333721686
NCU53,OUT046,2606.99892801322
FDD39,OUT035,3563.46887417893
NCU17,OUT019,-252.935290065855
FDJ20,OUT046,2002.49427293231
NCW41,OUT018,2195.92262895649
FDL52,OUT035,805.399254033067
FDS39,OUT035,2414.56729444482
DRJ47,OUT045,2694.04761186798
FDP13,OUT010,-1189.91594191881
DRK39,OUT010,-562.03851291182
FDF28,OUT010,149.983405585293
FDB09,OUT045,1969.11248982404
FDM51,OUT046,1639.73755994567
DRM49,OUT018,462.77625095539
DRF23,OUT013,2815.69258482704
DRH01,OUT035,2874.33650926904
FDH12,OUT027,3194.69216367816
FDA28,OUT019,117.037125720873
FDW37,OUT018,1197.56613592587
FDF02,OUT046,1699.46489141175
DRL37,OUT046,728.019718610692
NCF43,OUT046,2247.89294606044
FDH08,OUT010,1739.91262344369
FDR34,OUT019,1747.5359105679
NCK19,OUT049,3165.83491765768
NCD55,OUT018,413.969946906109
FDT27,OUT049,3809.30039915384
FDQ57,OUT045,2303.81063807559
FDA47,OUT035,2744.09643154851
DRG15,OUT027,2478.07487580111
FDE05,OUT018,2058.98589662095
FDN46,OUT046,1650.11611127935
FDX27,OUT027,2968.90801087328
FDT51,OUT045,1734.50859483743
FDU33,OUT013,797.008219031604
FDJ16,OUT027,2451.08719868737
FDD20,OUT019,80.6919315340324
FDT36,OUT049,687.407840561411
DRF15,OUT027,3869.78592189769
FDN52,OUT010,-443.685942316139
FDC22,OUT027,4506.49241740923
FDX15,OUT045,2517.08378862694
